id,comment,star,label,kategori
1347,Ürünün siyahına bayıldım. 2 tane almıştım vücutta oturuşu çok iyi fakat 1 yıldız vermemin sebebi urun bordo olarak adlandirilsada bildiğiniz MOR Renk bunu bilerek alın ben iade ettim.,1,0,kıyafet
1348,Ürün güzel kaliteli kumaştan(piyasadakilere göre bir tık kalın) kesimi iyi. 1.80 boy 90 kg Beden L tam oldu.,5,1,kıyafet
1349,3 xl aldık düdük gibi geldi kaldı ki ben 2 xl giyerim az dökümlü olsun istedim. Streç filme sarılmış gibi oldum.,1,0,kıyafet
1350,Beklediğim renk gelmedi,2,0,kıyafet
1351,Kumaşı duruşu çok güzel..Almayan üzülür ...,5,1,kıyafet
1352,teşekkürler çok güzel,5,1,kıyafet
1353,Urun dokusu cok rahat degil lufian ama 1.sinif degil gibi,2,0,kıyafet
1354,Kalite,5,1,kıyafet
1355,Fotoğrafta göründüğü gibi rengi parlak değil aldığıma pişman oldum mümkünse iade etmek istiyorum,1,0,kıyafet
1356,Ürünleriniz iyi olabilir ama çekimleri kim yapıyorsa resimle gelen ürün aynısı olursa memnun oluruz,1,0,kıyafet
1357,Anlamsız uzun geldi resmen dizime geliyor,1,0,kıyafet
1358,Kaliplar cok dar ve kotu,1,0,kıyafet
1359,Kumaşı güzel degil,1,0,kıyafet
1360,Tişört kaliteli fakat bu rengi değil bana gönderilen mavi renk tişört.. büyük bo markanın yapması sasirtici,1,0,kıyafet
1361,Gelen ürün ile resimdeki ürünün rengi aynı değil. Bugün 30 derece yıkandı ve tshirt çekti. Giyemeden küçüldü.,1,0,kıyafet
1362,Gelen ürün ile resimdeki ürünün rengi aynı değil. Bugün 30 derece yıkandı ve tshirt çekti. Giyemeden küçüldü.,1,0,kıyafet
1363,hiçbir markanın XL' ı birbirini tutmuyor,3,1,kıyafet
1364,Ürünün kalıbı dar. Ayrıca görseldeki renk tonu farklı.,3,1,kıyafet
1365,Çabuk deforme oldu,3,0,kıyafet
1366,Ürün yeşil eve gelen fume,1,0,kıyafet
1367,Ürünü sipariş ettikten 13 gün sonra elime ulaştı çok geç kargoya verildi ayrıca ben bordo renk sipariş verdim mor renk t shirt geldi.,1,0,kıyafet
1368,Çok beğendim ve kaliteli Hepsiburada ya teşekkür ederim,5,1,kıyafet
1369,Alti cok uzun xs almama ragmen rengide gorundugu gibi canli deyil,1,0,kıyafet
1370,Rengi soluklu iade ettim,2,0,kıyafet
1371,Teşekkür ederim emeği geçenlere güzel ürün hızlı teslimat,5,1,kıyafet
1372,"Uzun boylular için uygun değil,boyu kısa",1,0,kıyafet
1373,30 derece yıkandı ve tshirt çekti. Giyemeden küçüldü.,1,0,kıyafet
1374,Kalite açısından başarısız buldum,1,0,kıyafet
1375,Kalıbı çok dar ayrıca boyu çok uzun iade ile uğraşmak istemedim yeğene verdim alacaksanız bunları göz önünde bulundurarak alın,1,0,kıyafet
1376,İyi bi seçim değil,1,0,kıyafet
1377,30 derece yıkandı ve tshirt çekti. Giyemeden küçüldü.,1,0,kıyafet
1378,Kumaşı kalın ve bel kısmı uzun geldiği için iade ettik. Kalıbı da biraz geniş,3,0,kıyafet
1379,güzel ürün harika fiyat,4,1,kıyafet
1380,30 derecede İlk yıkamada rengi gitti,1,0,kıyafet
1381,27 mayıstan beridir hala ses yok bütün telefonlar dahil herşeyi denedim ama maalesef aynı anda yaptıgım sipariş in bir tanesi geldi digerinden haber yok,1,0,kıyafet
1382,Bunlarin 4XL'i Baska firmalarin 2XL'den daha kucuk. Rezalet. direkt iade,1,0,kıyafet
1383,Güzel,5,1,kıyafet
1384,Bunlarin 4XL'i Baska firmalarin 2XL'den daha kucuk. Rezalet. direkt iade,1,0,kıyafet
1385,Urun cok kalitesiz tavsiye etmem,2,0,kıyafet
1386,Ben S beden giyiyorum ama bu bana büyük oldu,1,0,kıyafet
